player,evaluations,count_differential_evaluations
0,13004,9179
0,3320,1919
0,0,0
0,0,0
0,0,0
0,50075,115
0,256131,773
0,225428,7626
0,250807,12635
0,234087,13615
0,219340,14835
0,208706,16668
0,162132,13204
0,154421,13720
0,117615,21307
0,260128,202789
0,262334,194967
0,246804,183188
0,248754,188168
0,268524,67198
0,249365,104895
0,257891,110828
0,255489,106387
0,255286,210456
0,243703,187747
0,97577,47386
0,6,6
0,50075,115
0,237380,665
0,204852,7495
0,145439,5735
0,168433,9828
0,153527,9951
0,189860,13750
0,161587,12353
0,150354,14076
0,100846,9794
0,88503,11293
0,91665,32099
0,77248,27573
0,259044,135347
0,252009,142962
0,259682,141652
0,236913,133196
0,247210,120316
0,157264,89016
0,254438,164477
0,216018,159910
0,129683,89231
0,78187,55361
0,0,0
0,0,0
0,0,0
0,0,0
0,50075,115
0,250600,769
0,248337,7670
0,252558,12696
0,247419,14975
0,219340,14835
0,208706,16668
0,140681,12241
0,135140,13462
0,112571,11847
0,95427,24005
0,70107,17794
0,72735,31239
0,77559,40225
0,61712,30686
0,252384,185947
0,241478,100586
0,257155,189873
0,269958,182713
0,273027,73282
0,35095,22627
0,0,0
0,0,0
0,0,0
0,50075,115
0,254299,716
0,262522,6726
0,257452,12723
0,251523,14964
0,219284,14512
0,208115,16484
0,161973,13835
0,136188,12426
0,112741,11118
0,89135,13949
0,90863,35597
0,124077,82733
0,247613,187584
0,279886,270056
0,134228,106242
0,205544,135571
0,265133,127585
0,278635,121528
0,240894,138440
0,238308,131205
0,175452,140200
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,50075,115
0,257279,773
0,263281,7743
0,257351,12771
0,251523,15049
0,219340,14835
0,208158,16400
0,177655,14581
0,136010,25308
0,96649,15112
0,115596,28621
0,66799,11365
0,49625,9519
0,71047,22346
0,83031,42401
0,94185,63382
0,132768,94459
0,111894,103423
0,269256,180993
0,275265,198286
0,271800,194273
0,223970,144525
0,87019,68579
0,59224,35480
0,35680,15935
0,0,0
0,0,0
0,0,0
0,50075,115
0,233391,638
0,243072,6411
0,246101,13941
0,230237,14071
0,219284,14512
0,208104,16161
0,177603,14354
0,140203,12124
0,136919,31764
0,101419,25967
0,251096,229826
0,266802,30565
0,238800,28721
0,233299,50447
0,300098,277723
0,281446,24097
0,278589,48297
0,262761,67849
0,206904,72707
0,128,104
0,6,6
0,50075,115
0,247652,713
0,254411,6605
0,262415,13755
0,251523,14964
0,219284,14512
0,207718,15281
0,177867,14819
0,136016,27511
0,224804,199689
0,125542,112346
0,148963,130464
0,142314,120886
0,247211,212631
0,242588,207718
0,250145,55686
0,253485,68225
0,247475,176171
0,151443,101747
0,229384,145857
0,238400,151744
0,162814,71368
0,140100,72657
0,0,0
0,0,0
0,50075,115
0,252586,714
0,253863,6595
0,245428,12534
0,216445,12669
0,219284,14512
0,133762,9606
0,161973,13835
0,136188,12426
0,112741,11118
0,89135,13949
0,88685,30827
0,58354,22436
0,113056,74212
0,224365,173266
0,215399,178606
0,255893,246777
0,253014,188852
0,243637,172330
0,214414,150475
0,16745,13919
0,40,40
0,50075,115
0,184391,519
0,125134,3898
0,216193,10329
0,251523,14964
0,219284,14512
0,208169,16856
0,162129,14278
0,149286,14296
0,112844,11643
0,89290,18806
0,84037,26429
0,63972,22404
0,69093,30583
0,52633,20161
0,49890,23867
0,80505,55428
0,144850,105713
0,268357,148939
0,273345,195257
0,266331,111191
0,244,64
0,50075,115
0,264275,754
0,261426,6685
0,259768,14129
0,251523,14964
0,219284,14512
0,208598,15446
0,159476,12749
0,134629,12438
0,113596,11563
0,97880,24475
0,85047,27859
0,84880,36599
0,79736,43617
0,286990,184699
0,141128,127744
0,188247,164580
0,145409,139349
0,13262,12887
0,681,668
0,11,11
0,50075,115
0,161277,428
0,148394,3784
0,143116,9264
0,248059,14920
0,219340,14835
0,189860,13750
0,177696,14514
0,139516,28544
0,111443,15768
0,107973,22299
0,81356,19635
0,78960,29498
0,58537,22759
0,82089,38297
0,242561,208958
0,274178,238821
0,270353,141864
0,265487,124973
0,251342,218371
0,0,0
0,0,0
0,0,0
0,50075,115
0,259096,776
0,257871,7733
0,266093,14255
0,251523,15049
0,219340,14835
0,208158,16400
0,177655,14581
0,136010,25308
0,96649,15112
0,115596,28621
0,85755,23856
0,76079,25369
0,255690,224595
0,269148,57824
0,264927,73776
0,267273,70934
0,270830,123788
0,249437,93995
0,233789,193466
0,146626,81090
0,137241,135665
0,0,0
0,50075,115
0,238441,668
0,228858,7631
0,242819,12480
0,237207,14678
0,219284,14512
0,207718,15281
0,177867,14819
0,136016,27511
0,257067,237400
0,261935,235585
0,253230,223245
0,261412,227580
0,262886,33517
0,271050,54784
0,254611,50399
0,249452,62996
0,237423,51704
0,241435,72637
0,248237,183181
0,151733,106540
0,79235,54962
0,16003,12090
0,29309,21085
0,0,0
0,0,0
0,50075,115
0,255193,773
0,245485,7663
0,261720,12840
0,251523,15049
0,219340,14835
0,208223,17101
0,162077,14314
0,149336,14507
0,112892,11848
0,89391,18862
0,82585,25225
0,62951,21508
0,66728,27732
0,51247,18072
0,67385,44753
0,230902,172527
0,142378,109014
0,202339,159109
0,165531,130968
0,88844,85231
0,45587,45504
0,256109,251432
0,225,225
0,50075,115
0,259415,745
0,266397,6737
0,260121,12766
0,251523,14964
0,219284,14512
0,208104,16161
0,177603,14354
0,136010,25464
0,124031,21733
0,120806,38040
0,98218,32143
0,124809,81804
0,60840,21845
0,90160,57135
0,207210,138925
0,140949,92144
0,135943,95064
0,119412,81625
0,196482,137332
0,67323,42540
0,50027,34433
0,73830,64952
0,74118,49291
0,19820,12689
0,17876,13623
0,0,0
0,50075,115
0,240429,668
0,135749,6218
0,213407,10299
0,251523,15049
0,219340,14835
0,208158,16400
0,177655,14581
0,136010,25308
0,96649,15112
0,115596,28621
0,85755,23856
0,76079,25369
0,259880,213902
0,301736,68110
0,291246,75072
0,148300,44529
0,213538,72276
0,197827,72084
0,239086,93153
0,234415,105804
0,229592,109382
0,222182,113027
0,221928,163643
0,4763,1786
0,0,0
0,0,0
0,0,0
0,0,0
0,50075,115
0,185166,519
0,162619,6189
0,244825,12516
0,244059,14757
0,219284,14512
0,208115,16484
0,161973,13835
0,136188,12426
0,112741,11118
0,89135,13949
0,90863,35597
0,124077,82733
0,257962,192425
0,267167,257393
0,189532,145021
0,247374,165515
0,259783,125883
0,274456,118510
0,249629,142461
0,238308,131205
0,175452,140200
0,0,0
0,0,0
0,50075,115
0,197309,547
0,214890,4278
0,258218,12742
0,251523,15049
0,219340,14835
0,208223,17101
0,159533,13514
0,149339,14241
0,102544,11724
0,109467,28227
0,98144,30280
0,66751,22337
0,67256,26952
0,48353,19527
0,36351,16684
0,27323,14670
0,53714,39036
0,69429,45140
0,220050,92903
0,213151,177432
0,125400,97475
0,265539,217150
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,50075,115
0,261000,752
0,218734,4332
0,268278,14273
0,251523,14964
0,219284,14512
0,207718,15281
0,177961,15113
0,137228,11872
0,106929,12734
0,108479,33497
0,120712,45143
0,254541,218593
0,244356,194643
0,252004,125550
0,265824,80640
0,243418,93640
0,246084,196221
0,217716,150003
0,153812,100758
0,128635,113739
0,42971,20563
0,0,0
0,0,0
0,50075,115
0,247220,698
0,235390,7646
0,232667,12314
0,232853,13094
0,219340,14835
0,189629,14612
0,178789,16856
0,162505,27936
0,118384,29328
0,97311,21192
0,83018,22134
0,130395,86761
0,121810,85915
0,67036,40270
0,62403,41497
0,61023,45662
0,176575,121593
0,106461,83201
0,246957,227844
0,245799,169057
0,58594,30375
0,4321,2396
0,1363,808
0,0,0
0,0,0
0,0,0
0,50075,115
0,248400,729
0,262202,6688
0,256378,14078
0,251523,15049
0,219340,14835
0,208223,17101
0,162077,14314
0,136288,12965
0,112741,11451
0,95697,21889
0,86134,29256
0,66841,26581
0,73542,34126
0,244485,197881
0,271846,81679
0,264074,154104
0,255734,136270
0,262043,161981
0,1613,1148
0,11,0
0,50075,115
0,247750,713
0,177319,4077
0,250481,12609
0,250037,15028
0,219340,14835
0,208652,15713
0,159528,13008
0,134579,12488
0,113644,11776
0,89132,11402
0,76071,12997
0,69707,22148
0,53383,18830
0,52256,22535
0,53464,27522
0,85068,61508
0,195989,117805
0,271287,177186
0,260783,171036
0,252502,178410
0,74604,53305
0,44,37
0,50075,115
0,262089,752
0,251169,6565
0,253486,13982
0,206473,12243
0,114958,7940
0,205708,16981
0,159533,13514
0,135801,12329
0,105284,11495
0,79774,11342
0,87019,14515
0,76597,24914
0,52781,16691
0,48385,23784
0,249634,195973
0,275894,139008
0,253194,100807
0,269752,143327
0,263935,168372
0,253679,161348
0,156288,96670
0,156,54
0,50075,115
0,267550,754
0,260008,6664
0,254140,14015
0,248368,14927
0,219340,14835
0,208652,15713
0,159528,13008
0,134579,12488
0,113644,11776
0,89132,11402
0,68227,11713
0,69637,16034
0,91649,57128
0,56242,22266
0,52778,26541
0,38750,19935
0,68560,35509
0,259396,196828
0,11,11
0,50075,115
0,252815,770
0,246420,7666
0,249213,12583
0,251523,14964
0,219284,14512
0,208061,16444
0,162077,14101
0,154057,14908
0,122977,31115
0,134469,41372
0,109977,43046
0,114309,36167
0,237771,200613
0,284160,247937
0,265714,41334
0,262208,72718
0,167098,49507
0,140210,43166
0,221603,90613
0,146,126
0,50075,115
0,248838,738
0,254468,6604
0,260965,14152
0,247508,14819
0,219284,14512
0,207718,15281
0,177867,14819
0,136016,27511
0,255343,227143
0,242457,216283
0,243943,200030
0,250641,218250
0,252468,207283
0,266165,236933
0,254070,251654
0,268497,238233
0,250603,84323
0,144848,45893
0,211292,156896
0,23893,2598
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,50075,115
0,260286,752
0,268987,6759
0,246446,13941
0,249868,14881
0,129388,9747
0,171895,14826
0,158970,13924
0,132982,12828
0,104074,11649
0,97170,15727
0,266764,197870
0,298853,24108
0,257657,50124
0,272365,43576
0,267690,51609
0,273695,59965
0,253902,67070
0,248488,113536
0,244227,151771
0,161138,95541
0,157,108
0,50075,115
0,229801,609
0,267159,6747
0,249566,13559
0,232692,12727
0,219284,14512
0,208169,16856
0,162129,14278
0,149286,14296
0,112844,11643
0,89290,18806
0,84037,26429
0,72370,23832
0,57124,22471
0,60256,27027
0,44084,19729
0,58533,41063
0,29733,16830
0,136130,80051
0,241653,92560
0,238840,115347
0,42218,29844
0,274,108
0,7,7
0,50075,115
0,261405,749
0,248964,6539
0,252291,13612
0,251523,14964
0,219284,14512
0,189467,14052
0,162075,13518
0,129244,16538
0,125446,26653
0,99691,27193
0,78942,26699
0,102910,42940
0,77355,36741
0,84403,47479
0,267529,86807
0,191157,152433
0,243673,69664
0,191942,149232
0,63939,45947
0,0,0
0,0,0
0,50075,115
0,262121,723
0,254960,6613
0,245649,12535
0,251523,14964
0,219284,14512
0,189575,14352
0,177944,14722
0,136557,11703
0,112684,11211
0,94086,20161
0,75600,25297
0,83524,37435
0,59110,27853
0,97844,67366
0,85623,64616
0,198971,165326
0,252884,200814
0,263561,203504
0,201736,172348
0,123036,113783
0,242801,234407
0,131528,126877
0,92305,78914
0,0,0
0,0,0
0,0,0
0,50075,115
0,261571,777
0,242436,7658
0,223916,10498
0,251523,15049
0,219340,14835
0,189521,14327
0,178729,16117
0,162149,27330
0,123366,22947
0,91424,13432
0,78826,15588
0,51160,14484
0,64978,26556
0,62375,32778
0,59808,37524
0,73309,53124
0,33194,22276
0,22800,14164
0,153583,92678
0,131102,78212
0,182296,98568
0,75181,61575
0,41820,40525
0,0,0
0,0,0
0,50075,115
0,263818,723
0,256290,6623
0,250381,12602
0,251523,14964
0,219284,14512
0,208598,15446
0,175631,15410
0,133799,12528
0,107502,16265
0,107001,36059
0,123358,75776
0,149148,113776
0,273363,153628
0,258445,154549
