player,evaluations,count_differential_evaluations
0,165788,132464
0,223731,117176
0,198394,168219
0,113905,98725
0,190308,154504
0,250171,195712
0,0,0
0,0,0
0,45544,12
0,159184,410
0,214740,8660
0,238191,12005
0,227570,12280
0,219588,13207
0,226413,36000
0,256291,247821
0,250799,241772
0,251049,241973
0,245755,233794
0,241775,228098
0,218941,205735
0,194635,194393
0,252394,222761
0,234560,141751
0,164350,24103
0,62412,7813
0,30690,4947
0,20431,3677
0,7167,1920
0,13509,5656
0,0,0
0,0,0
0,0,0
0,45544,12
0,251035,827
0,246540,944
0,240481,1582
0,235349,2218
0,210094,2785
0,198767,4543
0,153736,3286
0,128898,4280
0,100128,5837
0,78087,9818
0,79611,14646
0,77165,28654
0,113943,80701
0,248061,184213
0,238868,168766
0,264385,106646
0,264046,127330
0,249226,173574
0,15953,12424
0,34,8
0,45544,12
0,249277,771
0,111567,489
0,129686,745
0,202817,2207
0,71321,890
0,181175,3615
0,171571,4274
0,129007,4029
0,99964,7065
0,98428,25432
0,84356,26036
0,86069,41000
0,75140,42324
0,111631,74180
0,55430,33203
0,249202,141985
0,256155,85217
0,39604,24554
0,142,5
0,45544,12
0,257691,831
0,254618,1174
0,254803,1827
0,241856,2456
0,210038,2610
0,198715,4588
0,152052,4021
0,123897,10179
0,96304,12000
0,120425,24175
0,61364,11559
0,121408,96139
0,243691,195530
0,212960,166500
0,157581,116674
0,262510,173819
0,268512,222551
0,253157,250733
0,239925,237882
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,45544,12
0,251707,826
0,241994,1022
0,192997,1028
0,200449,1292
0,178079,1805
0,164517,9268
0,166400,12811
0,137884,11745
0,128773,13267
0,96802,21698
0,76838,23347
0,83961,37923
0,248369,169627
0,263466,74675
0,259255,97899
0,265739,194153
0,257740,155088
0,241053,146252
0,249687,94577
0,65926,46344
0,0,0
0,0,0
0,0,0
0,0,0
0,45544,12
0,257252,830
0,246131,999
0,249288,1562
0,241798,2098
0,210094,2523
0,180753,2862
0,153836,3207
0,129239,3565
0,98940,4922
0,98319,24677
0,84783,26220
0,130711,86795
0,241507,183403
0,159376,130043
0,236583,188381
0,245943,182271
0,221081,115439
0,240587,110645
0,137573,79252
0,159,110
0,45544,12
0,178144,383
0,168834,537
0,243461,4827
0,211755,10514
0,195276,10879
0,207681,13142
0,190689,30478
0,260392,241086
0,256037,190313
0,258598,171989
0,259607,198159
0,251184,195389
0,265819,200704
0,273338,271851
0,276911,275755
0,262420,261997
0,282363,281367
0,206085,206085
0,0,0
0,0,0
0,0,0
0,0,0
0,45544,12
0,171371,432
0,134608,388
0,184768,1440
0,225419,4820
0,219188,11603
0,208798,14128
0,167235,22411
0,152069,34191
0,140861,44572
0,243743,219587
0,242516,219314
0,251936,208843
0,236774,200422
0,237336,202000
0,236712,194919
0,244876,149539
0,249192,99910
0,260437,214241
0,243416,184724
0,8401,3635
0,0,0
0,0,0
0,45544,12
0,131962,344
0,129353,466
0,220468,1636
0,231793,2429
0,210038,2610
0,198715,4588
0,151430,4358
0,127676,4202
0,104013,13417
0,240323,224997
0,229041,203642
0,227018,197057
0,233741,193474
0,215224,176713
0,241406,47303
0,236347,79686
0,231879,99325
0,154806,114751
0,167,144
0,45544,12
0,236566,721
0,237704,1139
0,231301,1962
0,228907,2407
0,210308,2830
0,199081,4936
0,150193,4250
0,123714,15588
0,117116,26365
0,92029,25709
0,82660,21471
0,80695,19303
0,72187,21071
0,89635,52483
0,233529,153434
0,159268,109553
0,188271,158719
0,197375,149913
0,177335,130777
0,116769,79901
0,110401,81512
0,28290,14864
0,41,36
0,45544,12
0,243564,761
0,242051,9781
0,249054,13495
0,251463,14697
0,182994,18208
0,141704,134113
0,252460,238221
0,245319,231352
0,248238,233939
0,246445,227154
0,240699,218681
0,253030,228403
0,261412,239660
0,258502,221646
0,251496,170932
0,256038,253167
0,270067,214078
0,266185,208478
0,247699,207047
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,45544,12
0,90614,202
0,161449,760
0,217092,1229
0,150083,1350
0,147695,2016
0,198118,3574
0,153789,3093
0,124075,10971
0,114482,22674
0,103585,30699
0,153172,88892
0,83200,35332
0,61172,24702
0,68519,32631
0,74766,46155
0,40268,22905
0,30880,18374
0,36834,23600
0,169502,123697
0,235411,151295
0,214788,145317
0,164,164
0,45544,12
0,235799,721
0,248401,1155
0,245230,1561
0,242078,2536
0,210362,2787
0,181175,3588
0,171621,3957
0,123315,9458
0,118402,30166
0,236766,214358
0,155876,138312
0,154509,134297
0,280878,234869
0,282532,30122
0,263136,43926
0,227685,67243
0,30964,12209
0,114,35
0,325,188
0,34,5
0,45544,12
0,240665,811
0,235409,998
0,244626,2027
0,242136,2680
0,210364,2957
0,198536,4246
0,154090,3924
0,125369,14839
0,118354,26642
0,112685,31857
0,86845,28192
0,131119,87880
0,262743,203226
0,262776,199124
0,242183,166414
0,243957,172946
0,238274,217903
0,50958,47550
0,1241,1241
0,0,0
0,45544,12
0,247557,824
0,244841,1107
0,247809,1476
0,241798,2314
0,210038,2624
0,165572,11545
0,163530,15817
0,123368,12330
0,107847,13313
0,102514,26489
0,86058,32984
0,116328,56792
0,259337,60211
0,258025,227299
0,266696,85528
0,260559,217653
0,267780,58108
0,263836,86193
0,262068,88430
0,81705,66081
0,0,0
0,0,0
0,0,0
0,45544,12
0,243839,769
0,244148,1079
0,242399,1788
0,232547,2158
0,210038,2610
0,198330,4506
0,120911,3054
0,138290,27152
0,127201,35456
0,131835,64799
0,101027,40208
0,116312,62581
0,98614,60557
0,74382,44858
0,93963,67351
0,219966,153315
0,245237,176895
0,127512,88218
0,244436,108995
0,209893,126005
0,128626,66360
0,103176,62048
0,217833,118254
0,88,36
0,45544,12
0,263327,784
0,256062,1164
0,256828,1754
0,242078,2536
0,210362,2787
0,181175,3588
0,154190,3574
0,123927,9159
0,121518,30957
0,113535,32950
0,89412,30804
0,259502,232892
0,251279,220821
0,251250,210607
0,243763,197609
0,170166,140883
0,213472,195112
0,266241,234385
0,193890,155623
0,1919,897
0,42,42
0,45544,12
0,264311,838
0,256992,1162
0,266943,1903
0,241798,2307
0,210094,2753
0,168199,10363
0,177318,16160
0,136616,14022
0,116722,28213
0,131834,43155
0,94073,34482
0,254082,219814
0,278414,79989
0,294786,75813
0,269400,86652
0,281415,241154
0,282060,188102
0,268110,167991
0,273217,69087
0,24838,17475
0,111,99
0,0,0
0,45544,12
0,144393,357
0,205329,880
0,238218,1307
0,241798,2035
0,210094,2540
0,164409,9260
0,175278,14328
0,137407,12429
0,114893,26941
0,103382,32156
0,240709,214450
0,181991,137280
0,245763,58074
0,259626,188722
0,272849,227731
0,262227,231872
0,264420,217851
0,269034,217592
0,285132,127903
0,121156,100880
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,45544,12
0,262490,832
0,258008,1159
0,257809,2081
0,242078,2536
0,210362,2787
0,180284,26956
0,175497,30600
0,163062,29939
0,125048,25227
0,101134,30808
0,156888,86237
0,280069,31024
0,247479,118423
0,156270,89822
0,281644,243674
0,1695,267
0,670,84
0,2,0
0,45544,12
0,278921,849
0,262276,1194
0,261981,1854
0,241856,2423
0,210038,2595
0,165572,11469
0,175963,16409
0,137805,13407
0,113549,23213
0,96949,24592
0,101447,37028
0,72431,31045
0,53300,24077
0,272822,158443
0,286346,72342
0,282015,79854
0,259072,79033
0,265566,149763
0,256545,143003
0,265711,213134
0,22521,21790
0,0,0
0,0,0
0,0,0
0,45544,12
0,257903,783
0,277056,1251
0,258974,2057
0,242078,2536
0,210362,2787
0,198588,4395
0,154185,4173
0,153668,30894
0,122783,24428
0,280814,253909
0,276905,73047
0,267672,239346
0,186176,56437
0,295424,252880
0,288031,245677
0,284769,241925
0,269204,205686
0,267668,265765
0,250011,249228
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,45544,12
0,265990,786
0,261177,1014
0,255242,1403
0,241856,2249
0,210038,2431
0,164571,9689
0,163371,15165
0,138830,14333
0,104261,11896
0,97763,19177
0,89840,28616
0,99755,63147
0,264171,219521
0,282495,262844
0,264821,207689
0,225686,183050
0,195678,165012
0,185608,148130
0,77236,59248
0,154927,92777
0,137798,106345
0,78623,56414
0,44925,30842
0,0,0
0,0,0
0,0,0
0,45544,12
0,261434,831
0,262538,9977
0,244713,12428
0,236160,14424
0,219702,13793
0,188907,12288
0,178199,14797
0,162074,29329
0,232783,209271
0,276034,253694
0,262364,234691
0,261441,233163
0,261219,221634
0,282214,37563
0,287527,60828
0,276795,86978
0,141171,49035
0,170092,139933
0,242687,187570
0,257245,84396
0,109862,79759
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,45544,12
0,242709,799
0,253617,1122
0,258778,2010
0,241798,2314
0,210038,2624
0,164573,10056
0,159649,10758
0,130529,9433
0,110643,9497
0,93603,22456
0,88261,24930
0,124541,66653
0,103572,53283
0,257453,88208
0,251787,106555
0,259501,136588
0,262310,187290
0,285626,116587
0,256817,210859
0,134532,22440
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,45544,12
0,261601,831
0,269221,1106
0,260362,1580
0,241798,2098
0,210094,2604
0,163976,9145
0,158805,11663
0,137440,13054
0,113870,11989
0,87151,10294
0,70220,15887
0,78136,28448
0,255623,171989
0,261827,53608
0,289190,254577
0,283997,234578
0,292631,68431
0,277,29
0,45544,12
0,268833,843
0,257106,1097
0,251221,1593
0,242078,2564
0,210362,2828
0,168091,9908
0,177318,15872
0,121373,11414
0,115122,12354
0,87865,11295
0,70884,13315
0,81131,23507
0,208789,140752
0,115715,98026
0,242162,186583
0,154626,125309
0,246961,88037
0,148481,84307
0,44,25
0,0,0
0,45544,12
0,248072,771
0,233463,934
0,230227,1339
0,240354,1923
0,209982,2285
0,164084,9419
0,163977,15706
0,152420,14987
0,126262,21829
0,101800,23433
0,91224,21409
0,63350,14966
0,67877,28375
0,42079,14989
0,50563,22807
0,40868,19565
0,248795,155194
0,250488,130751
0,243966,130344
0,231152,70361
0,219,39
0,45544,12
0,250160,771
0,237275,1067
0,276011,1919
0,241798,2307
0,210094,2753
0,164681,10024
0,172052,12353
0,126626,24296
0,246763,227028
0,255941,225161
0,254502,216136
0,275390,119643
0,295325,70313
0,286977,74429
0,273132,87240
0,275634,93250
0,262265,216454
0,244732,198835
0,208863,135241
0,1183,1171
0,2856,2570
0,0,0
0,0,0
0,45544,12
0,260601,822
0,257974,1180
0,258047,2073
0,242134,2501
0,210308,2830
0,172711,20636
0,184161,26891
0,137493,33789
0,146087,43486
0,106193,39919
0,92077,34895
0,82914,32084
0,52758,19463
0,54306,26050
0,45933,24241
0,66058,35696
0,258939,149854
0,203008,140157
0,243026,162125
0,0,0
0,45544,12
0,138143,346
0,141929,668
0,255577,2007
0,241798,2314
0,210038,2624
0,165572,11545
0,163530,15817
0,123368,12330
0,107847,13313
0,99126,23094
0,99518,30777
0,81873,31577
0,258266,140113
0,261424,36521
0,270964,50142
0,268152,68071
0,287915,247119
0,272414,223562
0,262483,212757
0,265592,209383
0,14,14
0,45544,12
0,260383,831
0,261719,9963
0,247601,12464
0,251521,14912
0,252697,40025
0,271659,259169
0,269805,255643
0,267185,253520
0,262158,248877
0,249464,234803
0,156853,145250
0,135572,128098
0,195392,181373
0,246494,225452
0,233550,201540
0,241417,210431
0,239474,199694
0,215260,161540
0,153702,117187
0,137553,97699
0,113129,58374
0,71512,57019
0,229949,163300
0,55,45
0,0,0
0,0,0
0,0,0
0,45544,12
0,134050,288
0,163617,786
0,224141,1471
0,79277,983
0,210362,2828
0,181067,3372
0,168958,4257
0,127885,4312
0,107565,16781
0,107913,27191
0,94280,40116
0,259429,228223
0,266863,142627
0,265625,56142
0,283868,275298
0,306449,306190
0,272561,265992
0,261504,246508
0,45084,41562
0,0,0
0,0,0
0,0,0
0,45544,12
0,139927,340
0,130158,613
0,260705,2155
0,242134,2536
0,210308,2849
0,201097,3843
0,153816,3881
0,129074,4153
0,104349,13444
0,88491,11838
0,84754,25964
0,74029,26606
0,60083,28003
0,218355,188795
0,153431,132444
0,196017,171824
0,164442,89315
0,238874,155761
0,208890,143604
0,85386,58716
0,1468,1014
0,65,4
0,45544,12
0,255371,773
0,259724,1159
0,250743,1800
0,241798,2307
0,210094,2753
0,165680,11473
0,159950,14381
0,137902,14047
0,104964,12607
